weekday,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt,std_cnt
Friday,0,2011-05-20,48,48.0,48,48,
Friday,0,2011-05-27,69,69.0,69,69,
Friday,0,2011-06-03,68,68.0,68,68,
Friday,0,2011-06-10,69,69.0,69,69,
Friday,0,2011-06-17,24,24.0,24,24,
Friday,0,2011-06-24,63,63.0,63,63,
Friday,0,2011-07-01,68,68.0,68,68,
Friday,0,2011-07-08,47,47.0,47,47,
Friday,0,2011-07-15,80,80.0,80,80,
Friday,0,2011-07-22,60,60.0,60,60,
Friday,0,2011-07-29,57,57.0,57,57,
Friday,0,2011-08-05,54,54.0,54,54,
Friday,0,2011-08-12,65,65.0,65,65,
Friday,0,2011-08-19,62,62.0,62,62,
Friday,0,2011-08-26,51,51.0,51,51,
Friday,0,2011-09-02,64,64.0,64,64,
Friday,0,2011-09-09,16,16.0,16,16,
Friday,0,2011-09-16,48,48.0,48,48,
Friday,0,2011-09-23,52,52.0,52,52,
Friday,0,2011-09-30,60,60.0,60,60,
Friday,0,2011-10-07,67,67.0,67,67,
Friday,0,2011-10-14,39,39.0,39,39,
Friday,0,2011-10-21,50,50.0,50,50,
Friday,0,2011-10-28,44,44.0,44,44,
Friday,0,2011-11-04,43,43.0,43,43,
Friday,0,2011-11-11,66,66.0,66,66,
Friday,0,2011-11-18,30,30.0,30,30,
Friday,0,2011-11-25,29,29.0,29,29,
Friday,0,2011-12-02,38,38.0,38,38,
Friday,0,2011-12-09,34,34.0,34,34,
Friday,0,2011-12-16,72,72.0,72,72,
Friday,0,2011-12-23,9,9.0,9,9,
Friday,0,2011-12-30,30,30.0,30,30,
Friday,0,2012-01-06,25,25.0,25,25,
Friday,0,2012-01-13,42,42.0,42,42,
Friday,0,2012-01-20,27,27.0,27,27,
Friday,0,2012-01-27,38,38.0,38,38,
Friday,0,2012-02-03,38,38.0,38,38,
Friday,0,2012-02-10,43,43.0,43,43,
Friday,0,2012-02-17,34,34.0,34,34,
Friday,0,2012-02-24,46,46.0,46,46,
Friday,0,2012-03-02,46,46.0,46,46,
Friday,0,2012-03-09,54,54.0,54,54,
Friday,0,2012-03-16,57,57.0,57,57,
Friday,0,2012-03-23,95,95.0,95,95,
Friday,0,2012-03-30,59,59.0,59,59,
Friday,0,2012-04-06,61,61.0,61,61,
Friday,0,2012-04-13,55,55.0,55,55,
Friday,0,2012-04-20,64,64.0,64,64,
Friday,0,2012-04-27,73,73.0,73,73,
Friday,0,2012-05-04,89,89.0,89,89,
Friday,0,2012-05-11,64,64.0,64,64,
Friday,0,2012-05-18,70,70.0,70,70,
Friday,0,2012-05-25,73,73.0,73,73,
Friday,0,2012-06-01,86,86.0,86,86,
Friday,0,2012-06-08,77,77.0,77,77,
Friday,0,2012-06-15,94,94.0,94,94,
Friday,0,2012-06-22,93,93.0,93,93,
Friday,0,2012-06-29,114,114.0,114,114,
Friday,0,2012-07-06,102,102.0,102,102,
Friday,0,2012-07-13,95,95.0,95,95,
Friday,0,2012-07-20,34,34.0,34,34,
Friday,0,2012-07-27,97,97.0,97,97,
Friday,0,2012-08-03,71,71.0,71,71,
Friday,0,2012-08-10,85,85.0,85,85,
Friday,0,2012-08-17,88,88.0,88,88,
Friday,0,2012-08-24,111,111.0,111,111,
Friday,0,2012-08-31,82,82.0,82,82,
Friday,0,2012-09-07,96,96.0,96,96,
Friday,0,2012-09-14,87,87.0,87,87,
Friday,0,2012-09-21,66,66.0,66,66,
Friday,0,2012-09-28,17,17.0,17,17,
Friday,0,2012-10-05,102,102.0,102,102,
Friday,0,2012-10-12,68,68.0,68,68,
Friday,0,2012-10-19,56,56.0,56,56,
Friday,0,2012-10-26,71,71.0,71,71,
Friday,0,2012-11-02,50,50.0,50,50,
Friday,0,2012-11-09,55,55.0,55,55,
Friday,0,2012-11-16,65,65.0,65,65,
Friday,0,2012-11-23,32,32.0,32,32,
Friday,0,2012-11-30,52,52.0,52,52,
Friday,0,2012-12-07,48,48.0,48,48,
Friday,0,2012-12-14,47,47.0,47,47,
Friday,0,2012-12-21,17,17.0,17,17,
Friday,0,2012-12-28,25,25.0,25,25,
Friday,1,2011-01-07,7,7.0,7,7,
Friday,1,2011-01-14,5,5.0,5,5,
Friday,1,2011-01-21,6,6.0,6,6,
Friday,1,2011-01-28,3,3.0,3,3,
Friday,1,2011-02-04,7,7.0,7,7,
Friday,1,2011-02-11,7,7.0,7,7,
Friday,1,2011-02-18,8,8.0,8,8,
Friday,1,2011-02-25,10,10.0,10,10,
Friday,1,2011-03-04,4,4.0,4,4,
Friday,1,2011-03-11,8,8.0,8,8,
Friday,1,2011-03-18,16,16.0,16,16,
Friday,1,2011-03-25,5,5.0,5,5,
Friday,1,2011-04-01,4,4.0,4,4,
Friday,1,2011-04-08,9,9.0,9,9,
Friday,1,2011-04-15,15,15.0,15,15,
Friday,1,2011-04-22,24,24.0,24,24,
Friday,1,2011-04-29,31,31.0,31,31,
Friday,1,2011-05-06,32,32.0,32,32,
Friday,1,2011-05-13,20,20.0,20,20,
Friday,1,2011-05-20,25,25.0,25,25,
Friday,1,2011-05-27,50,50.0,50,50,
Friday,1,2011-06-03,22,22.0,22,22,
Friday,1,2011-06-10,23,23.0,23,23,
Friday,1,2011-06-17,23,23.0,23,23,
Friday,1,2011-06-24,28,28.0,28,28,
Friday,1,2011-07-01,31,31.0,31,31,
Friday,1,2011-07-08,34,34.0,34,34,
Friday,1,2011-07-15,20,20.0,20,20,
Friday,1,2011-07-22,24,24.0,24,24,
Friday,1,2011-07-29,34,34.0,34,34,
Friday,1,2011-08-05,19,19.0,19,19,
Friday,1,2011-08-12,23,23.0,23,23,
Friday,1,2011-08-19,20,20.0,20,20,
Friday,1,2011-08-26,23,23.0,23,23,
Friday,1,2011-09-02,32,32.0,32,32,
Friday,1,2011-09-09,8,8.0,8,8,
Friday,1,2011-09-16,26,26.0,26,26,
Friday,1,2011-09-23,31,31.0,31,31,
Friday,1,2011-09-30,23,23.0,23,23,
Friday,1,2011-10-07,28,28.0,28,28,
Friday,1,2011-10-14,24,24.0,24,24,
Friday,1,2011-10-21,26,26.0,26,26,
Friday,1,2011-10-28,16,16.0,16,16,
Friday,1,2011-11-04,17,17.0,17,17,
Friday,1,2011-11-11,19,19.0,19,19,
Friday,1,2011-11-18,10,10.0,10,10,
Friday,1,2011-11-25,14,14.0,14,14,
Friday,1,2011-12-02,15,15.0,15,15,
Friday,1,2011-12-09,14,14.0,14,14,
Friday,1,2011-12-16,31,31.0,31,31,
Friday,1,2011-12-23,12,12.0,12,12,
Friday,1,2011-12-30,20,20.0,20,20,
Friday,1,2012-01-06,8,8.0,8,8,
Friday,1,2012-01-13,12,12.0,12,12,
Friday,1,2012-01-20,15,15.0,15,15,
Friday,1,2012-01-27,29,29.0,29,29,
Friday,1,2012-02-03,22,22.0,22,22,
Friday,1,2012-02-10,13,13.0,13,13,
Friday,1,2012-02-17,18,18.0,18,18,
Friday,1,2012-02-24,18,18.0,18,18,
Friday,1,2012-03-02,20,20.0,20,20,
Friday,1,2012-03-09,26,26.0,26,26,
Friday,1,2012-03-16,26,26.0,26,26,
Friday,1,2012-03-23,50,50.0,50,50,
Friday,1,2012-03-30,27,27.0,27,27,
Friday,1,2012-04-06,38,38.0,38,38,
Friday,1,2012-04-13,30,30.0,30,30,
Friday,1,2012-04-20,25,25.0,25,25,
Friday,1,2012-04-27,35,35.0,35,35,
Friday,1,2012-05-04,48,48.0,48,48,
Friday,1,2012-05-11,46,46.0,46,46,
Friday,1,2012-05-18,49,49.0,49,49,
Friday,1,2012-05-25,42,42.0,42,42,
Friday,1,2012-06-01,34,34.0,34,34,
Friday,1,2012-06-08,29,29.0,29,29,
Friday,1,2012-06-15,51,51.0,51,51,
Friday,1,2012-06-22,31,31.0,31,31,
Friday,1,2012-06-29,42,42.0,42,42,
Friday,1,2012-07-06,29,29.0,29,29,
Friday,1,2012-07-13,59,59.0,59,59,
Friday,1,2012-07-20,11,11.0,11,11,
Friday,1,2012-07-27,54,54.0,54,54,
Friday,1,2012-08-03,43,43.0,43,43,
Friday,1,2012-08-10,41,41.0,41,41,
Friday,1,2012-08-17,54,54.0,54,54,
Friday,1,2012-08-24,42,42.0,42,42,
Friday,1,2012-08-31,32,32.0,32,32,
Friday,1,2012-09-07,29,29.0,29,29,
Friday,1,2012-09-14,41,41.0,41,41,
Friday,1,2012-09-21,49,49.0,49,49,
Friday,1,2012-09-28,13,13.0,13,13,
Friday,1,2012-10-05,46,46.0,46,46,
Friday,1,2012-10-12,37,37.0,37,37,
Friday,1,2012-10-19,16,16.0,16,16,
Friday,1,2012-10-26,36,36.0,36,36,
Friday,1,2012-11-02,24,24.0,24,24,
Friday,1,2012-11-09,20,20.0,20,20,
Friday,1,2012-11-16,21,21.0,21,21,
Friday,1,2012-11-23,13,13.0,13,13,
Friday,1,2012-11-30,19,19.0,19,19,
Friday,1,2012-12-07,28,28.0,28,28,
Friday,1,2012-12-14,26,26.0,26,26,
Friday,1,2012-12-21,9,9.0,9,9,
Friday,1,2012-12-28,9,9.0,9,9,
Friday,2,2011-01-07,1,1.0,1,1,
Friday,2,2011-01-14,1,1.0,1,1,
Friday,2,2011-01-21,2,2.0,2,2,
Friday,2,2011-01-28,2,2.0,2,2,
Friday,2,2011-02-04,1,1.0,1,1,
Friday,2,2011-02-11,3,3.0,3,3,
Friday,2,2011-02-18,7,7.0,7,7,
Friday,2,2011-02-25,3,3.0,3,3,
Friday,2,2011-03-04,2,2.0,2,2,
Friday,2,2011-03-11,5,5.0,5,5,
Friday,2,2011-03-18,14,14.0,14,14,
Friday,2,2011-03-25,5,5.0,5,5,
Friday,2,2011-04-01,7,7.0,7,7,
Friday,2,2011-04-08,13,13.0,13,13,
Friday,2,2011-04-15,18,18.0,18,18,
Friday,2,2011-04-22,9,9.0,9,9,
Friday,2,2011-04-29,10,10.0,10,10,
Friday,2,2011-05-06,16,16.0,16,16,
Friday,2,2011-05-13,11,11.0,11,11,
Friday,2,2011-05-20,8,8.0,8,8,
Friday,2,2011-05-27,18,18.0,18,18,
Friday,2,2011-06-03,12,12.0,12,12,
Friday,2,2011-06-10,13,13.0,13,13,
Friday,2,2011-06-17,13,13.0,13,13,
Friday,2,2011-06-24,14,14.0,14,14,
Friday,2,2011-07-01,13,13.0,13,13,
Friday,2,2011-07-08,22,22.0,22,22,
Friday,2,2011-07-15,38,38.0,38,38,
Friday,2,2011-07-22,14,14.0,14,14,
Friday,2,2011-07-29,13,13.0,13,13,
Friday,2,2011-08-05,19,19.0,19,19,
Friday,2,2011-08-12,15,15.0,15,15,
Friday,2,2011-08-19,8,8.0,8,8,
Friday,2,2011-08-26,20,20.0,20,20,
Friday,2,2011-09-02,20,20.0,20,20,
Friday,2,2011-09-09,8,8.0,8,8,
Friday,2,2011-09-16,10,10.0,10,10,
Friday,2,2011-09-23,20,20.0,20,20,
Friday,2,2011-09-30,15,15.0,15,15,
Friday,2,2011-10-07,5,5.0,5,5,
Friday,2,2011-10-14,6,6.0,6,6,
Friday,2,2011-10-21,18,18.0,18,18,
Friday,2,2011-10-28,4,4.0,4,4,
Friday,2,2011-11-04,10,10.0,10,10,
Friday,2,2011-11-11,11,11.0,11,11,
Friday,2,2011-11-18,10,10.0,10,10,
Friday,2,2011-11-25,10,10.0,10,10,
Friday,2,2011-12-02,10,10.0,10,10,
Friday,2,2011-12-09,12,12.0,12,12,
Friday,2,2011-12-16,23,23.0,23,23,
Friday,2,2011-12-23,13,13.0,13,13,
Friday,2,2011-12-30,12,12.0,12,12,
Friday,2,2012-01-06,5,5.0,5,5,
Friday,2,2012-01-13,14,14.0,14,14,
Friday,2,2012-01-20,11,11.0,11,11,
Friday,2,2012-01-27,13,13.0,13,13,
Friday,2,2012-02-03,6,6.0,6,6,
Friday,2,2012-02-10,16,16.0,16,16,
Friday,2,2012-02-17,12,12.0,12,12,
Friday,2,2012-02-24,5,5.0,5,5,
Friday,2,2012-03-02,6,6.0,6,6,
Friday,2,2012-03-09,11,11.0,11,11,
Friday,2,2012-03-16,4,4.0,4,4,
Friday,2,2012-03-23,32,32.0,32,32,
Friday,2,2012-03-30,7,7.0,7,7,
Friday,2,2012-04-06,11,11.0,11,11,
Friday,2,2012-04-13,11,11.0,11,11,
Friday,2,2012-04-20,21,21.0,21,21,
Friday,2,2012-04-27,22,22.0,22,22,
Friday,2,2012-05-04,11,11.0,11,11,
Friday,2,2012-05-11,31,31.0,31,31,
Friday,2,2012-05-18,21,21.0,21,21,
Friday,2,2012-05-25,23,23.0,23,23,
Friday,2,2012-06-01,16,16.0,16,16,
Friday,2,2012-06-08,19,19.0,19,19,
Friday,2,2012-06-15,15,15.0,15,15,
Friday,2,2012-06-22,12,12.0,12,12,
Friday,2,2012-06-29,18,18.0,18,18,
Friday,2,2012-07-06,17,17.0,17,17,
Friday,2,2012-07-13,17,17.0,17,17,
Friday,2,2012-07-20,19,19.0,19,19,
Friday,2,2012-07-27,26,26.0,26,26,
Friday,2,2012-08-03,14,14.0,14,14,
Friday,2,2012-08-10,20,20.0,20,20,
Friday,2,2012-08-17,19,19.0,19,19,
Friday,2,2012-08-24,16,16.0,16,16,
Friday,2,2012-08-31,20,20.0,20,20,
Friday,2,2012-09-07,11,11.0,11,11,
Friday,2,2012-09-14,30,30.0,30,30,
Friday,2,2012-09-21,14,14.0,14,14,
Friday,2,2012-09-28,10,10.0,10,10,
Friday,2,2012-10-05,11,11.0,11,11,
Friday,2,2012-10-12,16,16.0,16,16,
Friday,2,2012-10-19,10,10.0,10,10,
Friday,2,2012-10-26,19,19.0,19,19,
Friday,2,2012-11-02,10,10.0,10,10,
Friday,2,2012-11-09,12,12.0,12,12,
Friday,2,2012-11-16,9,9.0,9,9,
Friday,2,2012-11-23,5,5.0,5,5,
Friday,2,2012-11-30,12,12.0,12,12,
Friday,2,2012-12-07,11,11.0,11,11,
Friday,2,2012-12-14,9,9.0,9,9,
Friday,2,2012-12-21,3,3.0,3,3,
Friday,2,2012-12-28,5,5.0,5,5,
Friday,3,2011-01-14,1,1.0,1,1,
Friday,3,2011-01-21,1,1.0,1,1,
Friday,3,2011-01-28,1,1.0,1,1,
Friday,3,2011-02-04,1,1.0,1,1,
Friday,3,2011-02-18,8,8.0,8,8,
Friday,3,2011-02-25,2,2.0,2,2,
Friday,3,2011-03-04,1,1.0,1,1,
Friday,3,2011-03-11,2,2.0,2,2,
Friday,3,2011-03-18,5,5.0,5,5,
Friday,3,2011-03-25,2,2.0,2,2,
Friday,3,2011-04-01,4,4.0,4,4,
Friday,3,2011-04-08,1,1.0,1,1,
Friday,3,2011-04-15,3,3.0,3,3,
Friday,3,2011-04-22,2,2.0,2,2,
Friday,3,2011-04-29,5,5.0,5,5,
Friday,3,2011-05-06,9,9.0,9,9,
Friday,3,2011-05-13,4,4.0,4,4,
Friday,3,2011-05-20,5,5.0,5,5,
Friday,3,2011-05-27,12,12.0,12,12,
Friday,3,2011-06-03,5,5.0,5,5,
Friday,3,2011-06-10,6,6.0,6,6,
Friday,3,2011-06-17,6,6.0,6,6,
Friday,3,2011-06-24,5,5.0,5,5,
Friday,3,2011-07-01,11,11.0,11,11,
Friday,3,2011-07-08,6,6.0,6,6,
Friday,3,2011-07-15,7,7.0,7,7,
Friday,3,2011-07-22,7,7.0,7,7,
Friday,3,2011-07-29,11,11.0,11,11,
Friday,3,2011-08-05,6,6.0,6,6,
Friday,3,2011-08-12,9,9.0,9,9,
Friday,3,2011-08-19,3,3.0,3,3,
Friday,3,2011-08-26,11,11.0,11,11,
Friday,3,2011-09-02,8,8.0,8,8,
Friday,3,2011-09-09,2,2.0,2,2,
Friday,3,2011-09-16,6,6.0,6,6,
Friday,3,2011-09-23,8,8.0,8,8,
Friday,3,2011-09-30,3,3.0,3,3,
Friday,3,2011-10-07,10,10.0,10,10,
Friday,3,2011-10-14,7,7.0,7,7,
Friday,3,2011-10-21,7,7.0,7,7,
Friday,3,2011-10-28,8,8.0,8,8,
Friday,3,2011-11-04,8,8.0,8,8,
Friday,3,2011-11-11,6,6.0,6,6,
Friday,3,2011-11-18,2,2.0,2,2,
Friday,3,2011-11-25,2,2.0,2,2,
Friday,3,2011-12-02,1,1.0,1,1,
Friday,3,2011-12-09,6,6.0,6,6,
Friday,3,2011-12-16,5,5.0,5,5,
Friday,3,2011-12-23,4,4.0,4,4,
Friday,3,2011-12-30,6,6.0,6,6,
Friday,3,2012-01-06,4,4.0,4,4,
Friday,3,2012-01-13,7,7.0,7,7,
Friday,3,2012-01-20,4,4.0,4,4,
Friday,3,2012-01-27,8,8.0,8,8,
Friday,3,2012-02-03,4,4.0,4,4,
Friday,3,2012-02-10,5,5.0,5,5,
Friday,3,2012-02-17,1,1.0,1,1,
Friday,3,2012-02-24,5,5.0,5,5,
Friday,3,2012-03-02,3,3.0,3,3,
Friday,3,2012-03-09,7,7.0,7,7,
Friday,3,2012-03-16,3,3.0,3,3,
Friday,3,2012-03-23,10,10.0,10,10,
Friday,3,2012-03-30,7,7.0,7,7,
Friday,3,2012-04-06,8,8.0,8,8,
Friday,3,2012-04-13,11,11.0,11,11,
Friday,3,2012-04-20,10,10.0,10,10,
Friday,3,2012-04-27,3,3.0,3,3,
Friday,3,2012-05-04,14,14.0,14,14,
Friday,3,2012-05-11,13,13.0,13,13,
Friday,3,2012-05-18,14,14.0,14,14,
Friday,3,2012-05-25,14,14.0,14,14,
Friday,3,2012-06-01,4,4.0,4,4,
Friday,3,2012-06-08,8,8.0,8,8,
Friday,3,2012-06-15,5,5.0,5,5,
Friday,3,2012-06-22,7,7.0,7,7,
Friday,3,2012-06-29,8,8.0,8,8,
Friday,3,2012-07-06,7,7.0,7,7,
Friday,3,2012-07-13,9,9.0,9,9,
Friday,3,2012-07-20,36,36.0,36,36,
Friday,3,2012-07-27,12,12.0,12,12,
Friday,3,2012-08-03,6,6.0,6,6,
Friday,3,2012-08-10,9,9.0,9,9,
Friday,3,2012-08-17,6,6.0,6,6,
Friday,3,2012-08-24,8,8.0,8,8,
Friday,3,2012-08-31,5,5.0,5,5,
Friday,3,2012-09-07,9,9.0,9,9,
Friday,3,2012-09-14,14,14.0,14,14,
Friday,3,2012-09-21,12,12.0,12,12,
Friday,3,2012-09-28,7,7.0,7,7,
Friday,3,2012-10-05,16,16.0,16,16,
Friday,3,2012-10-12,6,6.0,6,6,
Friday,3,2012-10-19,5,5.0,5,5,
Friday,3,2012-10-26,13,13.0,13,13,
Friday,3,2012-11-02,3,3.0,3,3,
Friday,3,2012-11-09,9,9.0,9,9,
Friday,3,2012-11-16,6,6.0,6,6,
Friday,3,2012-11-23,1,1.0,1,1,
Friday,3,2012-11-30,4,4.0,4,4,
Friday,3,2012-12-07,5,5.0,5,5,
Friday,3,2012-12-14,12,12.0,12,12,
Friday,3,2012-12-21,3,3.0,3,3,
Friday,3,2012-12-28,2,2.0,2,2,
Friday,4,2011-01-07,1,1.0,1,1,
Friday,4,2011-01-21,1,1.0,1,1,
Friday,4,2011-02-18,1,1.0,1,1,
Friday,4,2011-03-04,1,1.0,1,1,
Friday,4,2011-03-25,5,5.0,5,5,
Friday,4,2011-04-01,3,3.0,3,3,
Friday,4,2011-04-08,1,1.0,1,1,
Friday,4,2011-04-15,3,3.0,3,3,
Friday,4,2011-04-22,3,3.0,3,3,
Friday,4,2011-04-29,6,6.0,6,6,
Friday,4,2011-05-06,1,1.0,1,1,
Friday,4,2011-05-13,5,5.0,5,5,
Friday,4,2011-05-20,5,5.0,5,5,
Friday,4,2011-05-27,7,7.0,7,7,
Friday,4,2011-06-03,6,6.0,6,6,
Friday,4,2011-06-10,4,4.0,4,4,
Friday,4,2011-06-17,6,6.0,6,6,
Friday,4,2011-06-24,9,9.0,9,9,
Friday,4,2011-07-01,6,6.0,6,6,
Friday,4,2011-07-08,11,11.0,11,11,
Friday,4,2011-07-15,10,10.0,10,10,
Friday,4,2011-07-22,13,13.0,13,13,
Friday,4,2011-07-29,6,6.0,6,6,
Friday,4,2011-08-05,7,7.0,7,7,
Friday,4,2011-08-12,5,5.0,5,5,
Friday,4,2011-08-19,8,8.0,8,8,
Friday,4,2011-08-26,8,8.0,8,8,
Friday,4,2011-09-02,4,4.0,4,4,
Friday,4,2011-09-09,3,3.0,3,3,
Friday,4,2011-09-16,4,4.0,4,4,
Friday,4,2011-09-23,13,13.0,13,13,
Friday,4,2011-09-30,8,8.0,8,8,
Friday,4,2011-10-07,5,5.0,5,5,
Friday,4,2011-10-14,8,8.0,8,8,
Friday,4,2011-10-21,6,6.0,6,6,
Friday,4,2011-10-28,10,10.0,10,10,
Friday,4,2011-11-04,7,7.0,7,7,
Friday,4,2011-11-11,8,8.0,8,8,
Friday,4,2011-11-18,5,5.0,5,5,
Friday,4,2011-11-25,7,7.0,7,7,
Friday,4,2011-12-02,3,3.0,3,3,
Friday,4,2011-12-09,2,2.0,2,2,
Friday,4,2011-12-16,5,5.0,5,5,
Friday,4,2011-12-23,2,2.0,2,2,
Friday,4,2011-12-30,2,2.0,2,2,
Friday,4,2012-01-06,3,3.0,3,3,
Friday,4,2012-01-13,3,3.0,3,3,
Friday,4,2012-01-20,3,3.0,3,3,
Friday,4,2012-01-27,4,4.0,4,4,
Friday,4,2012-02-03,2,2.0,2,2,
Friday,4,2012-02-10,2,2.0,2,2,
Friday,4,2012-02-17,1,1.0,1,1,
Friday,4,2012-02-24,2,2.0,2,2,
Friday,4,2012-03-02,2,2.0,2,2,
Friday,4,2012-03-09,1,1.0,1,1,
Friday,4,2012-03-16,3,3.0,3,3,
Friday,4,2012-03-23,3,3.0,3,3,
Friday,4,2012-03-30,2,2.0,2,2,
Friday,4,2012-04-06,5,5.0,5,5,
Friday,4,2012-04-13,5,5.0,5,5,
Friday,4,2012-04-20,3,3.0,3,3,
Friday,4,2012-04-27,6,6.0,6,6,
Friday,4,2012-05-04,4,4.0,4,4,
Friday,4,2012-05-11,9,9.0,9,9,
Friday,4,2012-05-18,11,11.0,11,11,
Friday,4,2012-05-25,9,9.0,9,9,
Friday,4,2012-06-01,6,6.0,6,6,
Friday,4,2012-06-08,10,10.0,10,10,
Friday,4,2012-06-15,14,14.0,14,14,
Friday,4,2012-06-22,10,10.0,10,10,
Friday,4,2012-06-29,10,10.0,10,10,
Friday,4,2012-07-06,6,6.0,6,6,
Friday,4,2012-07-13,11,11.0,11,11,
Friday,4,2012-07-20,9,9.0,9,9,
Friday,4,2012-07-27,8,8.0,8,8,
Friday,4,2012-08-03,12,12.0,12,12,
Friday,4,2012-08-10,7,7.0,7,7,
Friday,4,2012-08-17,9,9.0,9,9,
Friday,4,2012-08-24,8,8.0,8,8,
Friday,4,2012-08-31,7,7.0,7,7,
Friday,4,2012-09-07,8,8.0,8,8,
Friday,4,2012-09-14,12,12.0,12,12,
Friday,4,2012-09-21,10,10.0,10,10,
Friday,4,2012-09-28,12,12.0,12,12,
Friday,4,2012-10-05,11,11.0,11,11,
Friday,4,2012-10-12,8,8.0,8,8,
Friday,4,2012-10-19,6,6.0,6,6,
Friday,4,2012-10-26,5,5.0,5,5,
Friday,4,2012-11-02,7,7.0,7,7,
Friday,4,2012-11-09,14,14.0,14,14,
Friday,4,2012-11-16,5,5.0,5,5,
Friday,4,2012-11-23,4,4.0,4,4,
Friday,4,2012-11-30,3,3.0,3,3,
Friday,4,2012-12-07,10,10.0,10,10,
Friday,4,2012-12-14,10,10.0,10,10,
Friday,4,2012-12-21,6,6.0,6,6,
Friday,4,2012-12-28,4,4.0,4,4,
Friday,5,2011-01-07,5,5.0,5,5,
Friday,5,2011-01-14,8,8.0,8,8,
Friday,5,2011-01-21,5,5.0,5,5,
Friday,5,2011-01-28,4,4.0,4,4,
Friday,5,2011-02-04,7,7.0,7,7,
Friday,5,2011-02-11,4,4.0,4,4,
Friday,5,2011-02-18,7,7.0,7,7,
Friday,5,2011-02-25,6,6.0,6,6,
Friday,5,2011-03-04,7,7.0,7,7,
Friday,5,2011-03-11,7,7.0,7,7,
Friday,5,2011-03-18,10,10.0,10,10,
Friday,5,2011-03-25,9,9.0,9,9,
Friday,5,2011-04-01,12,12.0,12,12,
Friday,5,2011-04-08,9,9.0,9,9,
Friday,5,2011-04-15,13,13.0,13,13,
Friday,5,2011-04-22,16,16.0,16,16,
Friday,5,2011-04-29,25,25.0,25,25,
Friday,5,2011-05-06,16,16.0,16,16,
Friday,5,2011-05-13,25,25.0,25,25,
Friday,5,2011-05-20,28,28.0,28,28,
Friday,5,2011-05-27,31,31.0,31,31,
Friday,5,2011-06-03,28,28.0,28,28,
Friday,5,2011-06-10,28,28.0,28,28,
Friday,5,2011-06-17,13,13.0,13,13,
Friday,5,2011-06-24,20,20.0,20,20,
Friday,5,2011-07-01,30,30.0,30,30,
Friday,5,2011-07-08,27,27.0,27,27,
Friday,5,2011-07-15,23,23.0,23,23,
Friday,5,2011-07-22,19,19.0,19,19,
Friday,5,2011-07-29,27,27.0,27,27,
Friday,5,2011-08-05,16,16.0,16,16,
Friday,5,2011-08-12,26,26.0,26,26,
Friday,5,2011-08-19,17,17.0,17,17,
Friday,5,2011-08-26,26,26.0,26,26,
Friday,5,2011-09-02,20,20.0,20,20,
Friday,5,2011-09-09,14,14.0,14,14,
Friday,5,2011-09-16,32,32.0,32,32,
Friday,5,2011-09-23,22,22.0,22,22,
Friday,5,2011-09-30,26,26.0,26,26,
Friday,5,2011-10-07,27,27.0,27,27,
Friday,5,2011-10-14,17,17.0,17,17,
Friday,5,2011-10-21,31,31.0,31,31,
Friday,5,2011-10-28,25,25.0,25,25,
Friday,5,2011-11-04,23,23.0,23,23,
Friday,5,2011-11-11,13,13.0,13,13,
Friday,5,2011-11-18,22,22.0,22,22,
Friday,5,2011-11-25,5,5.0,5,5,
Friday,5,2011-12-02,23,23.0,23,23,
Friday,5,2011-12-09,20,20.0,20,20,
Friday,5,2011-12-16,26,26.0,26,26,
Friday,5,2011-12-23,8,8.0,8,8,
Friday,5,2011-12-30,10,10.0,10,10,
Friday,5,2012-01-06,13,13.0,13,13,
Friday,5,2012-01-13,21,21.0,21,21,
Friday,5,2012-01-20,19,19.0,19,19,
Friday,5,2012-01-27,24,24.0,24,24,
Friday,5,2012-02-03,17,17.0,17,17,
Friday,5,2012-02-10,17,17.0,17,17,
Friday,5,2012-02-17,16,16.0,16,16,
Friday,5,2012-02-24,26,26.0,26,26,
Friday,5,2012-03-02,24,24.0,24,24,
Friday,5,2012-03-09,29,29.0,29,29,
Friday,5,2012-03-16,32,32.0,32,32,
Friday,5,2012-03-23,34,34.0,34,34,
Friday,5,2012-03-30,26,26.0,26,26,
Friday,5,2012-04-06,23,23.0,23,23,
Friday,5,2012-04-13,21,21.0,21,21,
Friday,5,2012-04-20,25,25.0,25,25,
Friday,5,2012-04-27,19,19.0,19,19,
Friday,5,2012-05-04,24,24.0,24,24,
Friday,5,2012-05-11,26,26.0,26,26,
Friday,5,2012-05-18,34,34.0,34,34,
Friday,5,2012-05-25,30,30.0,30,30,
Friday,5,2012-06-01,45,45.0,45,45,
Friday,5,2012-06-08,29,29.0,29,29,
Friday,5,2012-06-15,33,33.0,33,33,
Friday,5,2012-06-22,38,38.0,38,38,
Friday,5,2012-06-29,45,45.0,45,45,
Friday,5,2012-07-06,35,35.0,35,35,
Friday,5,2012-07-13,34,34.0,34,34,
Friday,5,2012-07-20,42,42.0,42,42,
Friday,5,2012-07-27,37,37.0,37,37,
Friday,5,2012-08-03,37,37.0,37,37,
Friday,5,2012-08-10,33,33.0,33,33,
Friday,5,2012-08-17,36,36.0,36,36,
Friday,5,2012-08-24,38,38.0,38,38,
Friday,5,2012-08-31,29,29.0,29,29,
Friday,5,2012-09-07,40,40.0,40,40,
Friday,5,2012-09-14,41,41.0,41,41,
